"acappella"	"blues"	"children"	"christian"	"christmas"	"comedy"	"country"	"cover"	"dark"	"electronic"	"experimental"	"folk"	"hardcore"	"hiphop"	"instrumental"	"jazz"	"medieval"	"metal"	"musical notation"	"oldies"	"opera"	"poetry"	"pop"	"reggae"	"rock"	"romantic"	"soul"	"soundtrack"	"traditional"	"videogame"	"world"	
"3cdb360e-d0a2-459f-92f6-f0f28e62127d"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"bd837f10-ed18-47e9-9636-ca44edceebfd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"4bc15d2a-7b0d-40f2-9b28-6041b6257361"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
"600d16c7-b952-4981-8198-fb8730aefe3a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"ad223b1c-c09c-478e-bbc2-d9f77ee502db"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
"af5cdade-3f9f-406d-b3cb-9bacb1b2eec6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"a603e49b-33b6-40d0-b39a-1784a4881b4a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"490d7ccc-5a2b-4a12-8cf8-6fa66fbdc3ee"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"6151af3a-d0fb-42cb-8e99-d252404f56ae"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cdba86ac-8246-4520-b2c3-1df36431c8e0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"40985bd2-6d44-4c86-bd16-35cad449cce3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"3a6240a7-46c0-4971-befd-c4ca40299533"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
"142fd48c-1f15-4f29-9bec-51d159be3586"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"154688d3-be1c-4110-9536-b7c9a2e63eba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
"e888b7d9-bc39-4927-9244-a235b64b1347"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"3eb210d1-1c34-42e5-8e8e-8e0010e005ec"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
"cd5f7bd9-ee6f-4a99-8dd9-dc3afd9da736"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
"57e0e9f3-24b5-46a6-be00-be793ca26e21"	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"a3c97561-1be9-47f9-a74e-5877b2b7c52c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"80737f69-60c5-4c0d-9562-88faf8d8f2f4"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1de8629a-9dd3-444c-86a0-9f9bd8c02218"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"9974cbc1-6a00-4a97-8a36-e4a25bfe0293"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"32981181-5e3f-4160-a872-625980035593"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
"e3b00bc0-ac47-4ca7-8ad6-a1fc0b2013c2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
"09091934-c67a-43f3-9ca6-eeda1450f545"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"eaaee2c2-0851-43a2-84c8-0198135bc3a8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
"e9e85a54-074c-4d29-a886-bcaaa9d44f9f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"3909e0d1-7f39-4b65-8367-81f13f003316"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"db511542-7e53-4dfb-b513-504d52a0446f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"f17aa6af-8d75-4559-b212-b83b9549758e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
"423aae98-d6b9-445a-83e9-d1d1b918b7f6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"8bd1e3c9-780a-4bbe-b59b-39e4aa2eca5a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"19205396-3f90-4a8b-b085-a795df242a62"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c45c1037-5469-420c-ac21-83841efd815d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
"c5a7534b-20a7-46cd-a0e2-dd16d41824da"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d66625c9-e6ef-4a95-875e-1c72ce236525"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"d985833c-8f44-4867-9623-7741e90f80df"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"0bf0cabe-def2-4113-8dc5-6e721b9c3a92"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"936f9130-333f-40dd-813f-6da80fd95c11"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"54799c0e-eb45-4eea-996d-c4d71a63c499"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
"fdbbe6d2-540d-48df-9dfa-3bfebf8688e1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"99ec99fc-330c-4dab-bc04-0137b0adc65f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"2ff63f00-0954-4b14-9007-e19b822fc8b2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"877c485d-3b95-4278-9fc6-cdedc16e80be"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d55a7204-c17b-412b-87ce-b4d32e2eeae7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"f318585d-b1a6-4127-bac3-c0d4d2019b67"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"8f3c1952-2cb2-47c1-9523-7c783ecad932"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"5ed18fd3-7ce8-479c-8079-d4160f86b158"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"e79b39ff-0d94-4faf-8b44-3d4dab2b8db0"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"38a69141-ff9d-492f-8c0f-361a9af69e42"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"33ca19f4-18c8-4411-98df-ac23890ce9f5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"2c16f7ca-e331-47fc-af91-4f236cba4c6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0
"758f5585-7633-4398-8df2-b4be04cccf24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"b3250fd8-d202-4d4a-8fb3-1fdf88176aff"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
"6407b0d9-23d6-4e6a-a050-7fd576a52867"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"d6cad7b2-0fbe-4475-8527-8ccc9d2969bb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
"7dd2a29e-5415-4180-9af9-231b1d5716ad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
"bfa8a730-cabc-443b-b79b-012b63bb1c41"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"03ad1736-b7c9-412a-b442-82536d63a5c4"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
"f1c1963a-ba17-4c61-b4d5-344aec12e1c0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"dfc71426-8552-41e1-8926-12abff89f0f1"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"b8f15e09-d79b-4b35-a183-7c6821f4bd5b"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"40d87a33-0596-42c1-bdfe-cca6fe4dcc25"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
"e2c7d7a5-b520-4232-b7cf-aaceead17b6c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
"928695fb-0778-468c-814e-c7dc905633b0"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"bb70f5eb-ef81-43f6-bc64-477cd74a2c2a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"6fbd2cfb-5f9c-497c-8e06-3c6668367681"	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"5afbda84-e3d9-46fd-98c4-02f44fff632b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
"bc154a90-890b-409e-b850-53ca299ab0d6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"0e263fb1-3145-4b61-b3fc-3d99a515baec"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"747b136c-4cea-4916-b8d3-72b50c34341e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"c8c8db7b-0254-4cef-ab23-a797ff5ca468"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"e0ca922a-bb1e-4236-9504-7ac79ecc2c68"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
"7dae06a6-6d49-47f8-ac55-317d670e6139"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b83bc61f-8451-4a5d-8b8e-7e9ed295e822"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
"bd125317-922d-430c-9585-b1b3b9a4bf1f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"0b563a72-9c85-492d-a1e0-1e8c40171365"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"a70f3fa5-84aa-4fce-a9e1-d44a70d34291"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"8000598a-5edb-401c-8e6d-36b167feaf38"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1
"86139012-695b-42f4-98f1-1f353f7230b4"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3d6bbeb7-f90e-4d10-b440-e153c0d10b53"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"b1768592-294e-4e15-a892-eb8837dec3e4"	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
"d5ac66e4-ea5d-4ebb-9e0d-bed4063208e7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"8a338e06-d182-46f2-bd16-30a09bc840ba"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
"0ffb6573-a98e-412e-aa01-0a580e9d8b06"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"776b2c10-31fe-4c4b-9982-f408279b80a9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"663765ff-c8f7-42eb-93d0-1fe698732ca1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"ca2f9ff7-c53d-4b8b-a687-a5001ce5fcf6"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01809552-4f87-45b0-afff-2c6f0730a3be"	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
"a49ada03-1486-4221-9864-b826b10bc155"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
"4f7b8dbb-c3ca-4cf5-a675-16a60e963133"	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
"1350f186-0fbf-4ea7-896a-340d52a29f40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"a619471e-ee2f-430f-b57b-262f94457559"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
"317c9a2f-039b-4684-a6e7-4f2ca630b5ae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1
"70eed604-1fff-49eb-882e-fd34eaad9ceb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"09c8218d-454a-489f-b500-80b305f79917"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"8ba3732b-9a66-49de-871d-45a2f1b8ba20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"aa1d4315-5246-42b2-b62b-f997d046d8b2"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c63f2633-dce0-41ce-81ea-df715c7d1bbc"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"14aa864b-5878-40d5-b061-28c1bf995853"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"24d6942d-ee29-459a-982a-e364d8c92152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"4053e427-925c-4709-a86e-e1e04af0edf8"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"77f049ad-f469-4ad1-8283-7a2606a6722e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"49029e98-1a51-420b-a3eb-0b45b84cdfd7"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"d6b0cc6f-9ba9-4f5e-9687-b4c93379e86b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
"dcc18d69-0a43-46ff-bf87-e90af17b4e37"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8a118177-86ba-4ac6-a9f0-7e6a0e89bd2e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"539a90ca-c162-4d39-84b3-5830458cdc93"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"fd20e8ed-0736-44db-8d97-530fbf00e813"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"ad996aef-cc1c-42ac-af5c-619c370f4b8a"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
"9a78e16a-2e3b-44b5-8aee-4546f4f4177f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"6b22de04-fb48-44aa-bd02-c1427f635477"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
"26f94a6a-d60a-4bcc-a130-ce0e77122bd7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"1945e27b-5b00-4dc7-bd0a-7c653cb68f45"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
"61205356-e1a7-4a56-91ee-e3573c5e49d0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"f37fd918-dc61-4f18-aafd-b0ebda7fa5a1"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"f114b6c4-78f7-45d2-ae73-001e2a77ab9f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"8279e65a-bcdb-4796-82dd-ddfe577ccc04"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"3bc16b49-843e-4018-93a5-f78bb13d9876"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"54370132-ba55-4425-bb64-df202f489a27"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"c8bc9ad3-1df2-4c9b-9cf7-cf6fc60441dc"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
"0bbf8d21-7e0d-4bbc-9a3b-22772264e3c6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
"2a0ec6d9-ca17-4383-9299-d930eed101cb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"261f009d-f62e-4bbc-bc47-5de2bf447bbc"	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
"5da720e8-645c-4a67-a253-9a415353147f"	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0
"7583c8b8-cea2-4cac-beec-c1e2afe3df2a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"435c1b0e-e85d-49bb-bb68-f3fe4f7efaa8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"0fa6cc65-79f0-4cc4-9f84-75e67961b4d4"	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"1b7de629-8e8a-4748-b402-bd58de30e5f1"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"51a77a0b-69be-41c4-88f4-22f25a9a63e5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"857d7bd3-15d5-4caf-8a2a-5b9e301bd6a1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"cf67f358-9a02-4a59-ac6e-db8c713037ec"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b339ac43-56d1-4077-a380-cf01ad2a778b"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"b2a9731b-9e13-4ff9-af21-5e694a5663e8"	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1
"b95ce3ff-3d05-4e87-9e01-c97b66af13d4"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"cc36c619-3bd9-435c-a5f7-dd3a7c6b5770"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"a7dc813d-e59f-4df7-ae8c-3b995b47c951"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"71b03238-e53d-4e1e-9b3a-6ce1dcdf2894"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"48176b9c-6fc6-447d-afb3-1cb2e7b12160"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"991cc758-2c03-417f-b8a8-d5c1f16f58cb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
"8ace46fa-e460-4f42-b570-0b0ebd1bbbfb"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"bd3c37bf-1c9f-4d68-b429-cd15d02063a0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
"3d217bc1-cc90-4261-a230-46c0f6b7492c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1
"0ca5108c-fd3b-4de7-93a0-da7666a39c3e"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
"88c4a023-8b72-455f-b676-0166bfa9f13f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"82ba6025-24fa-4bf3-a873-c258f6f70a8a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
"98ef1696-cb7e-4ecc-be1d-22f62bb308a4"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"60bbceb2-0ddc-403b-970b-b4e9c3b2de5c"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"73d9dee6-af19-4d66-b880-7d6800429d37"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"35ef61ca-43db-4772-ba27-0489e9ebcb69"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9c033564-b5ed-46ff-bb8f-3084d9c649d4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
